"","logFC_1_s","logFC_2_s","logFC_3_s","logFC_5_s","logFC_6_s","logFC_7_s","logFC_8_s","logFC_9_s","logFC_10_s","logFC_11_s","logFC_12_s","logFC_13_s","logFC_14_s","logFC_15_s","logFC_16_s","logFC_17_s","logFC_18_s"
"PGRP-LB",0,2.94369743380789,2.36546340922453,0.97586238438907,0.766732123915495,0.665259317970988,1.51389013639623,1.53132275361947,1.26777099186248,0.417607726542026,0.28857285380511,1.34572560410269,1.07768433997694,1.86813535071251,1.38796019063506,1.79709311787012,1.63298545055766
"PGRP-LE",0,-0.0672617159484421,0.0433906360046565,0.00286914095595581,0.0924083673951843,0.168832560625567,0.105108522619609,0.113576441713161,0.207996869389609,0.148491916498404,0.129174119521321,0.101869595662023,0.200585050521509,0.276833697762893,0.18518270324781,0.200906291868769,0.221794410402666
"PGRP-LF",0,2.22069569623228,2.08187572150123,0.616416298693611,0.623497781617192,0.754666748025949,0.601268000606159,0.949317505837287,0.979107959799958,0.852033872169788,0.708993277544527,1.27921258177688,0.617065737119943,1.15098094227254,1.00208549525509,1.50569357989961,0.878167095394031
"PGRP-SA",0,1.28551586831764,1.83834783563549,1.3770133877435,1.72425213200313,1.30042804065791,0.980145598192163,1.16920726631269,1.03028600498587,0.938405116329618,0.903136730025377,1.22444878563535,0.455230671812849,1.13205136176277,0.78220893173747,1.06728866940281,0.596693896266714
"PGRP-SB1",0,3.43579258705453,3.73103798926568,3.46875063928388,3.67944592715868,3.265698360654,3.1037230309229,3.1780312813544,3.46645363000327,2.6383327136933,2.82540081858231,3.55605265668307,2.21125305413469,3.51618402606202,3.05236620553196,3.39068133640098,3.03150923085754
"PGRP-SC2",0,0.172214813526698,0.30496943148114,0.301522076146314,0.76780794175749,0.204653903744198,0.624902782712227,0.695670622698951,0.528881443372679,-0.126220738554039,0.11476481518924,0.524279316437859,0.46428415904869,0.957104342888052,0.593702272450173,0.595649525914202,0.632475978767534
"PGRP-SD",0,1.68526424656157,1.95374738970983,1.89146286222699,2.36621232893758,2.19028036104979,2.62046322842372,2.9723973034179,2.92640576380049,2.25151249344416,2.17923596136668,2.63264627761606,1.52119622496676,2.86520427212752,2.25065800619541,2.52234985759404,2.04305653489595
"Phae1",0,0.663686268309324,0.982250232097732,0.890291089559261,1.32229984812927,1.02040338829664,0.973168725161081,1.17225226318641,1.10528093198246,1.41664719629845,1.03198278264797,1.02366524871272,1.45414720052296,1.67844064404842,1.64815969339241,1.5278811048935,1.44607388634031
"Phae2",0,0.702365580562049,0.94193849253262,0.74379846794771,1.22392860028183,1.16156851493083,0.722806507279018,0.894609780552928,1.01017234045855,1.18221535803083,0.823111880372869,1.30717886028243,1.31189805504813,1.49896935458492,1.37549254419672,1.2807739817681,1.21476782639334
"PhKgamma",0,-0.0421156272953338,-0.0924436701588425,-0.358229826299965,-0.310630297375629,-0.301915010902436,-0.341993008500954,-0.0825919777662536,-0.0630791436770179,-0.0600857455177746,0.0224084769260653,0.0664108642219254,0.10732605940922,0.0508146223326422,0.11871206143736,0.227055930716975,0.230500651507981
"phr6-4",0,0.261156840292362,0.288524156561102,0.131422868713055,0.00435243978249833,0.181805731422324,0.359269493744645,0.0499030252635873,0.0370715378599384,0.158039101914103,0.23303941263668,-0.109110501081502,-0.00628812247396304,0.0264150145201762,0.0894685412122262,-0.193759067178013,-0.12456263356801
"Pi3K59F",0,-0.196905046336923,-0.13136850016908,-0.024997219586905,-0.00124262754663018,0.060997107367605,-0.0802447619742859,0.0864350984518181,0.114219132297898,0.0789128219059618,0.192470257293426,0.217649712839068,0.158110316530643,0.129576317899829,0.0246325531508642,0.141302158012521,0.2205476334944
"pinta",0,-0.0726827324322206,-0.287689137326057,-0.732761150239686,-0.282654452299478,-0.453836647179745,-0.0256554314109234,0.443206777373633,0.504100370768008,0.727154065097746,0.539890733216126,0.577208072464629,0.580073713033258,0.57140552280462,0.484365425542176,0.700425832581488,0.548455702224338
"pit",0,-0.174947100276355,-0.102023426175374,0.120264758573058,0.405191835697501,0.542589584168125,0.514367925563179,0.442707244739688,0.339448960741906,0.339911990653128,0.395474371602826,0.285500369372995,0.0248364489717474,0.255093878846304,0.220197314420072,0.198659723606289,0.0356196154091961
"piwi",0,-0.21469003768106,0.0287995883814041,-0.00719858439930476,-0.0710148860776605,-0.0345305614191704,0.153447388605546,-0.0438436417867663,-0.0548091037195597,-0.139641035591101,0.0130777788478365,0.120687222788991,-0.350134440952981,-0.125407409222274,0.0693195432561682,0.234034181008554,0.169192990999419
"ple",0,-0.0868273607523369,-0.521803744061148,-0.89929366518544,-0.976729491783208,-0.739085328870384,-0.683760969962397,-0.699727532266058,-1.00045392830506,-1.16652727779211,-0.991286958090965,-0.548682903647229,-0.2578334502524,-0.447714549795935,-0.902307735905176,-0.407432404561359,-0.452331212945024
"PlexA",0,0.00213126107328332,0.0139523687987548,-0.111003008281259,-0.181445767002536,0.0415921081670474,-0.0297359470423251,0.0976703606311577,0.0543463722961315,0.217532295196344,0.042528198648399,0.0564176462316333,0.159531599332452,0.107451460155713,0.225747112108341,0.163604677230066,0.10775031874662
"Pmm45A",0,-0.0185638676886235,-0.0247824458752337,0.0649311991563266,-0.272125349367357,-0.0185260603227313,0.100206794591339,-0.16555059779988,-0.203119868639703,-0.237194010038555,-0.0596911945428484,-0.105249834826711,-0.286440911889224,-0.176516035549989,-0.325998918966932,-0.359089367570135,-0.210817812607283
"Pms2",0,0.0754102235941971,-0.0107881363777347,0.17469953473718,-0.158447285650684,0.0382011097989405,0.149355673069706,-0.169112536884066,-0.167292343555913,-0.0629974643032289,-0.0263081238214316,-0.0917630958492053,-0.214143460794234,-0.189965566105605,-0.107716225427251,0.0468989789316865,-0.135465053652742
"Pnn",0,0.0465578704725562,-0.0893131143544439,-0.100564113658786,0.129072741234735,0.0708852973076035,0.0421593967735832,0.00107341452461185,0.00647489104815069,0.393986109799405,0.0277087490602592,-0.0410490258026459,0.181669042278278,0.075152512061968,0.228790719291483,0.172294074803275,0.0641051300242061
"Pol32",0,-0.180634977459412,-0.0166370618378613,0.125446010695579,0.189376818885073,0.210588899001008,0.219601535793233,0.131064307926229,0.0198912426539364,0.274078328258456,0.249846742252078,0.0363529722890399,0.117873311622434,0.156401188858912,0.07444792656826,0.198073960646144,0.204482341864034
"pont",0,0.0617398550187866,-0.00781099962316123,0.133793142444999,0.118439848803897,0.106992312595289,0.193857864124738,-0.0831255718829027,-0.0915166246866024,-0.0172040851788529,0.0178658090583088,-0.0309343548361802,-0.150929197825061,-0.098085875627306,-0.125046362267062,-0.161350664204885,-0.105711822691302
"Pp1-13C",0,-0.012940922078255,-0.0498243133379761,-0.0103939618251179,-0.22238101708333,-0.0188730102462165,0.111977705022928,-0.261421038745116,-0.371791084049832,-0.278917599375565,-0.145110558836746,-0.186751054058712,-0.311400110016277,-0.294953703733699,-0.406585088329405,-0.403229538753501,-0.328504412712451
"Pp1-87B",0,-0.0129659506428963,0.0929166002010628,-0.126178597409124,-0.121716105466199,0.00585441520590635,-0.00173234603412187,0.163929684185947,0.151541948214694,0.110588570831088,0.0495831232762551,0.10984480440158,0.142161783616413,0.213443468712602,0.116733170536795,0.161275533744951,0.136806195212936
"Pp1alpha-96A",0,0.0654923156452636,0.0560363300015796,0.0472071052189564,0.156838494429516,0.0787461941574463,-0.0581937443197598,0.0754708335344638,0.133960558351935,0.187435655380427,0.191228117172909,0.0576620031885096,0.131560625167932,0.220035081059362,0.174569422928903,0.0848793481956136,0.265800890322186
"Pp2A-29B",0,0.0154465525791494,0.077720654127222,-0.0338665235929714,-0.0886526104327956,0.0493873805159986,0.057035308027289,0.161525406252909,0.182728113132205,0.104056389503568,0.0521815810056898,0.136666836969498,0.168185131494054,0.116010790001495,0.10116919220794,0.0937310707857781,0.124639194923778
"ppl",0,0.0892127478683822,-0.120639821621285,-0.663971136690089,-0.643741031610408,-0.824047850724502,-0.560741247042786,-0.322837730993697,-0.213701937195967,-0.324580236358179,-0.153158545517303,-0.148426027355458,0.0247843560214864,-0.104046851574765,0.00580291965395485,-0.0841039244429833,0.0447643849831119
"Ppn",0,-0.265948027454249,-0.245768980556961,-0.557643188238532,-0.523491871683424,-0.459495203602928,0.016336613743543,0.583366404305898,0.619447295384828,0.746896060938162,0.617892204728557,0.829819068282323,0.831541235257646,0.790190311442798,0.60929210970381,0.77377746231981,0.479995454093229
"PPP4R2r",0,-0.0531572596495504,0.0298089282369913,-0.0769525440371845,-0.0923458013775571,-0.00276768638197833,0.00724713558927714,0.209823619714608,0.282573260678666,0.336104400973159,0.213151784112753,0.0617361072140579,0.113946005187219,0.126995278758303,0.253852583321677,0.187034461080518,0.0217548790597482
"Ppt2",0,0.0396770087538982,0.0598459745381428,-0.206898570222607,-0.0260963657251221,-0.227359959976835,-0.191010753381279,-0.0185902207761615,-0.0104397411414059,0.205489550452693,0.126028141246739,0.249519432776663,0.358687788093574,0.247401981214324,0.206528183201823,0.331898750287912,0.319927089277103
"Prat",0,-0.0808635024706574,-0.0274428038296466,0.351331734216822,0.302695139192171,0.420673439824687,0.492843926532619,0.589526652652315,0.406272387274174,0.583581821887157,0.53392993592706,0.288301538120625,0.335006768602616,0.53507702008524,0.437739201983982,0.38109171552335,0.270320492473079
"Prat2",0,0.595657835884084,0.298209596101875,-0.874391096814384,-1.26792019253689,-1.01362411675109,-0.834911187562989,0.0537372298081529,-0.0905343502008309,-0.0117049870841885,0.0670609918213874,0.226313319772797,0.58821967861941,0.377417025053677,0.675503879239779,0.316531586693229,0.796100009607306
"pros",0,-0.0398746170720745,-0.00444965767841943,-0.130216429208533,-0.071515780555873,0.00675782351394094,-0.155222717756056,-0.117240968100046,-0.0892155146389459,-0.0539143538913214,-0.0902020751018524,-0.14340827826444,-0.0177488195016258,0.0145413893599775,-0.025724013522054,-0.0867502684177239,0.0146821643524033
"Prx6005",0,0.0130986534440742,0.0359674486294392,0.000469192868016055,0.111537253053703,-0.0697247254969939,0.0773804469174735,0.0845982830119842,0.244064609880779,0.211635946668817,0.144504653424184,0.328590324284735,0.498541682711663,0.469541203005374,0.353329080733318,0.401991675398134,0.429675665378688
"Psf1",0,-0.00885534070013483,0.0386947528572774,0.16048754378495,0.366611761963706,0.0969188232723583,0.0253779383017116,0.32130576181076,0.121810052457479,0.197309140306074,0.320360736882091,0.106767819987556,0.344728970084258,0.222384462870096,0.193169843943465,0.231732567309435,0.0655748827542393
"Psf2",0,0.0832142960327671,0.0263897722922706,-0.484645728442893,-0.177177086514384,-0.531215947591944,-0.544026162857175,-0.092790306458173,-0.0711299163382177,-0.30057116383694,-0.24528723564186,-0.280088362113564,0.161550592958143,0.0443026558300645,0.340480884839126,0.104889767365045,0.223045099776615
"Psf3",0,0.16406463555805,-0.030503517566788,-0.447344773940202,-0.0588304880961852,-0.547729383373238,-0.464187079035028,-0.289265429810763,-0.101653660343839,-0.191922937806359,-0.203929184834124,-0.169333991612215,0.228675362894189,0.065264238808874,0.234548658275461,0.101560659752002,0.188556704924032
"psh",0,0.486891431705346,0.360764697361192,-0.371997465025172,-0.275878440411692,-0.222704467476526,-0.0369985500277616,0.488824865413868,0.488418166037402,0.323413952052232,0.228038491103846,0.226136131976721,0.348245688975553,0.59777780393841,0.418977165682237,0.288866904132446,0.296271439757426
"psidin",0,-0.058158037009866,-0.0282940031689218,0.0338599261339638,-0.228681762270207,0.037850484964097,0.0852198247322811,-0.168496460226577,-0.0973286752383284,-0.17822761100846,-0.0672650134424035,-0.0621943238517302,-0.152838728880836,-0.178286631045084,-0.195984201255453,-0.212391083623086,-0.199385121825522
"Ptp52F",0,0.309676450339424,0.480348738040333,0.554834056820386,0.728616951930031,0.688655040223564,0.449277994701856,0.596479156765732,0.791186581421888,0.851650634587802,0.700998790243613,1.04227076812413,1.24581163108495,1.05242063801184,1.17726016008377,1.2294906188645,1.01021359032123
"pug",0,0.18401720558113,-0.0361573222444926,-0.88238075680891,-0.989258632281772,-1.11415797228264,-0.70902495154495,-0.0994042157081703,-0.10193758473504,-0.486476909715616,-0.213420667852957,0.227670309115558,0.475812570792864,0.628152855186745,0.387433717626251,0.425822989783033,1.0171938113497
"pyd3",0,-0.0311658695502359,0.00946393460524586,-0.205400200030683,0.167134145188324,-0.182518711564385,-0.214959321337153,0.0513995006842691,0.102757691052056,-0.0117190275848316,0.108601893171866,0.0220734403414315,0.132085281560461,0.296040808644167,0.1906291958795,0.165296131958284,0.171111492507796
"PyK",0,0.0574501174806716,-0.0201079876794772,-0.292736316014503,-0.301110823036314,-0.494233705234906,-0.642294688656385,-0.352162995522598,-0.22391399335625,-0.589161687014515,-0.493274674789793,-0.209848755132372,0.19468179233616,0.0589581764487868,-0.0650319892022431,-0.00202766416639122,0.217422157306972
"r",0,-0.0296399337262745,0.0677068766952722,0.486875194844625,0.219259929414442,0.592925428328914,0.742435396959104,0.597630723891712,0.556566923055891,0.398519210783787,0.48409203083863,0.258409395578032,-0.00675732421408526,0.309902400570266,0.393266228583892,0.178023249409825,0.112209535799312
"r-l",0,0.0699293918577735,0.235753723851376,0.00324934607265259,0.347412403869367,0.195028608898892,0.450040984019716,0.423418017237148,0.326614962431509,0.368507007966025,0.500627643700793,0.283741816433856,0.0987501559640629,0.236886979369089,0.306277012090531,0.29173571989275,0.112149482791811
"r2d2",0,-0.161855186922724,-0.115436411714299,-0.088979124200196,-0.0272943212890615,-0.0286171780812419,0.0274162187311422,0.17187900054935,0.238077574850321,0.0756063850110316,-0.0132368510761438,0.111839635034782,0.175624631747544,0.12247062292695,0.0869490722156847,0.234328041428318,0.0727579329329524
"Rack1",0,-0.00605279144791915,0.0580784412177913,-0.0792850633736926,0.201230210424324,-0.0858472777898296,-0.144043095320656,0.0342325139832838,-0.00436300936866907,-0.0935803065832062,-0.0327293973514493,0.0727507140246111,0.0726460972490948,0.0950786389952718,-0.00116805711486379,0.147507030469868,0.123449758382334
"Rad17",0,-0.0602600000075264,-0.201950392710236,0.00570271557261481,-0.0027268003166836,0.203776873690173,0.0547487697321141,0.104569511143487,0.0158220400216829,0.273821946419423,0.0617105822732968,-0.0749913298465641,0.0101122228771344,0.0288511292015641,0.172528287589434,-0.0530638442951519,-0.0274009224007337
"Ranbp21",0,-0.0445229348755962,0.135046970591816,0.241466226178363,-0.216108078423984,0.221477324632468,0.251136651822051,0.0737333752311953,0.0174671738665424,0.00954940776048208,0.0779471460098629,0.0692038584333643,0.0350540823651926,0.0436120667569551,0.0660970452024809,-0.0698299191747962,0.0739317920061273
"raptor",0,-0.0176827595864992,0.180366428079135,0.40284466151869,-0.378525502260867,0.541839766773666,0.427652550597508,0.397348994643354,0.488588365868947,0.110095607625516,0.230133387021684,0.22903580951752,0.155293738399692,0.22880115473851,0.203012262232011,0.182892491588948,0.303032962850945
"Ras85D",0,0.0942714092042198,0.230448628011097,-0.0756790783708468,0.0173272718766988,0.0518875461784853,0.0091480208298691,0.195136176153067,0.223938466669125,0.188015626430846,0.0553196329369445,0.0580484066758951,0.19169792788498,0.223532864082254,0.190300196548266,0.129730252950004,0.185562845811719
"RASSF8",0,0.230874808676017,0.139473153247782,-0.0503037436451637,-0.0816904500049747,-0.0709456503373849,-0.0335856178353451,0.0152835423224307,-0.0104542578951143,-0.0252636250575646,-0.0564048936825969,-0.0856970717317305,0.0131409395860276,0.0315870364692792,-0.00719638709234438,-0.0303998565602699,0.113823098151937
"rau",0,0.941077555051472,1.06829834205428,0.337638589006926,0.457992438756759,0.433961310201137,0.282932023507062,0.348814719374878,0.158661488308513,0.169909978910285,0.167901450498666,0.305066998351533,0.387992206048708,0.450373047055671,0.139340719896984,0.230640227356346,0.126569877772515
